timestamp,symbol,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,mid_price,label
1778818129624300000,BTCUSDT,-0.78040051,0.00001233,0.96719038,-0.00000000,0.10340774,0.00000000,0.00000012,0.00000000,0.00000395,0.50000000,81083.19500000,0
1778818129724373000,BTCUSDT,-0.78040051,0.00001233,0.96719038,-0.00000000,0.10340774,0.00000000,0.00000012,0.00000000,0.00000395,0.50000000,81083.19500000,0
1778818129827500000,BTCUSDT,-0.78035784,0.00001233,0.96719038,-0.00000000,0.10342768,0.00000000,0.00000012,0.00000000,0.00000395,0.50000000,81083.19500000,0
1778818129924040000,BTCUSDT,-0.78035069,0.00001233,0.96719038,-0.00000000,0.10342592,0.00000000,0.00000012,0.00000000,0.00000395,0.50000000,81083.19500000,0
1778818130024271000,BTCUSDT,-0.78035069,0.00001233,0.96719038,-0.00000000,0.10342592,0.00000000,0.00000012,0.00000000,0.00000395,0.50000000,81083.19500000,0
1778818130125911000,BTCUSDT,-0.78014338,0.00001233,0.96719038,-0.00000000,0.10352279,0.00000000,0.00000012,0.00000000,0.00000396,0.50000000,81083.19500000,0
1778818130224238000,BTCUSDT,-0.78014338,0.00001233,0.96719038,-0.00000000,0.10352279,0.00000000,0.00000012,0.00000000,0.00000396,0.50000000,81083.19500000,0
1778818130324742000,BTCUSDT,-0.78014338,0.00001233,0.96719038,-0.00000000,0.10352279,0.00000000,0.00000012,0.00000000,0.00000396,0.50000000,81083.19500000,0
1778818130443487000,BTCUSDT,-0.77967852,0.00001233,0.96719038,-0.00000000,0.10373048,0.00000000,0.00000012,0.00000000,0.00000396,0.50000000,81083.19500000,0
1778818130545676000,BTCUSDT,-0.00727059,0.00001233,0.96719038,-0.00000000,0.49526769,0.00000000,0.00000012,0.00000000,0.00002340,0.50000000,81083.19500000,0
1778818130627220000,BTCUSDT,0.03982323,0.00001233,0.96719038,-0.00000000,0.52741480,0.00000000,0.00000012,0.00000000,0.00002475,0.50000000,81083.19500000,0
1778818130725847000,BTCUSDT,0.07331796,0.00001233,0.96719038,-0.00000000,0.53497690,0.00000000,0.00000012,0.00000000,0.00002664,0.50000000,81083.19500000,0
1778818130829528000,BTCUSDT,0.60352021,0.00001233,0.96719038,-0.00000000,0.80146068,0.00000000,0.00000012,0.00000000,0.00004041,0.50000000,81083.19500000,0
1778818130926796000,BTCUSDT,0.54645735,0.00001233,0.96719038,-0.00000000,0.77297002,0.00000000,0.00000012,0.00000000,0.00003599,0.50000000,81083.19500000,0
1778818131025681000,BTCUSDT,0.57973182,0.00001233,0.96719038,-0.00000000,0.78958124,0.00000000,0.00000012,0.00000000,0.00003740,0.50000000,81083.19500000,0
1778818131128273000,BTCUSDT,-0.16553362,0.00001233,0.96719038,-0.00000000,0.41276518,0.00000000,0.00000012,0.00000000,0.00001698,0.50000000,81083.19500000,0
1778818131229534000,BTCUSDT,-0.38601702,0.00001233,0.96719038,-0.00000000,0.29970804,0.00000000,0.00000012,0.00000000,0.00001191,0.50000000,81083.19500000,0
1778818131325338000,BTCUSDT,-0.44097674,0.00001233,0.96719038,-0.00000000,0.27274653,0.00000000,0.00000012,0.00000000,0.00001043,0.50000000,81083.19500000,0
1778818131424618000,BTCUSDT,-0.44097674,0.00001233,0.96719038,-0.00000000,0.27274653,0.00000000,0.00000012,0.00000000,0.00001043,0.50000000,81083.19500000,0
1778818131525903000,BTCUSDT,-0.44097674,0.00001233,0.96719038,-0.00000000,0.27208307,0.00000000,0.00000012,0.00000000,0.00001043,0.50000000,81083.19500000,0
1778818131624204000,BTCUSDT,-0.44243601,0.00001233,0.96719038,-0.00000000,0.27137366,0.00000000,0.00000012,0.00000000,0.00001039,0.50000000,81083.19500000,0
1778818131724424000,BTCUSDT,-0.44364139,0.00001233,0.96719038,-0.00000000,0.27080691,0.00000000,0.00000012,0.00000000,0.00001039,0.50000000,81083.19500000,0
1778818131849358000,BTCUSDT,-0.44364139,0.00001233,0.96719038,-0.00000000,0.27080691,0.00000000,0.00000012,0.00000000,0.00001039,0.50000000,81083.19500000,0
1778818131924661000,BTCUSDT,-0.44364139,0.00001233,0.96719038,-0.00000000,0.27080691,0.00000000,0.00000012,0.00000000,0.00001039,0.50000000,81083.19500000,0
1778818132024686000,BTCUSDT,-0.44130215,0.00001233,0.96719038,-0.00000000,0.27192655,0.00000000,0.00000012,0.00000000,0.00001039,0.50000000,81083.19500000,0
1778818132123814000,BTCUSDT,-0.44192356,0.00001233,0.96719038,-0.00000000,0.27162272,0.00000000,0.00000012,0.00000000,0.00001038,0.50000000,81083.19500000,0
1778818132226467000,BTCUSDT,-0.44192356,0.00001233,0.96719038,-0.00000000,0.27162272,0.00000000,0.00000012,0.00000000,0.00001038,0.50000000,81083.19500000,0
1778818132324241000,BTCUSDT,-0.61074650,0.00001233,0.96719038,-0.00000000,0.18940832,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818132425440000,BTCUSDT,-0.61074650,0.00001233,0.96719038,-0.00000000,0.18940832,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818132524741000,BTCUSDT,-0.61074650,0.00001233,0.96719038,-0.00000000,0.18940832,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818132625670000,BTCUSDT,-0.61065131,0.00001233,0.96719038,-0.00000000,0.18945299,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818132736401000,BTCUSDT,-0.61065131,0.00001233,0.96719038,-0.00000000,0.18945299,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818132829434000,BTCUSDT,-0.60874313,0.00001233,0.96719038,-0.00000000,0.19037895,0.00000000,0.00000012,0.00000000,0.00000652,0.50000000,81083.19500000,0
1778818132924378000,BTCUSDT,-0.60874313,0.00001233,0.96719038,-0.00000000,0.19037895,0.00000000,0.00000012,0.00000000,0.00000652,0.50000000,81083.19500000,0
1778818133029920000,BTCUSDT,-0.61069310,0.00001233,0.96719038,-0.00000000,0.18941243,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818133125095000,BTCUSDT,-0.61069310,0.00001233,0.96719038,-0.00000000,0.18941243,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818133245533000,BTCUSDT,-0.61069310,0.00001233,0.96719038,-0.00000000,0.18941243,0.00000000,0.00000012,0.00000000,0.00000648,0.50000000,81083.19500000,0
1778818133333400000,BTCUSDT,-0.76428360,0.00001233,0.96719038,-0.00000000,0.11513295,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818133423934000,BTCUSDT,-0.76428360,0.00001233,0.96719038,-0.00000000,0.11513295,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818133524543000,BTCUSDT,-0.76428360,0.00001233,0.96719038,-0.00000000,0.11510878,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818133625181000,BTCUSDT,-0.76428360,0.00001233,0.96719038,-0.00000000,0.11510878,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818133726240000,BTCUSDT,-0.76428360,0.00001233,0.96719038,-0.00000000,0.11510878,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818133824492000,BTCUSDT,-0.76428360,0.00001233,0.96719038,-0.00000000,0.11510878,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818133924328000,BTCUSDT,-0.76427501,0.00001233,0.96719038,-0.00000000,0.11511283,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818134024273000,BTCUSDT,-0.76198566,0.00001233,0.96719038,-0.00000000,0.11621635,0.00000000,0.00000012,0.00000000,0.00000362,0.50000000,81083.19500000,0
1778818134130045000,BTCUSDT,-0.76427501,0.00001233,0.96719038,-0.00000000,0.11511283,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818134225169000,BTCUSDT,-0.76427501,0.00001233,0.96719038,-0.00000000,0.11511283,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818134332879000,BTCUSDT,-0.76414478,0.00001233,0.96719038,-0.00000000,0.11517394,0.00000000,0.00000012,0.00000000,0.00000358,0.50000000,81083.19500000,0
1778818134426517000,BTCUSDT,-0.76443869,0.00001233,0.96719038,-0.00000000,0.11503229,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818134527348000,BTCUSDT,-0.76214749,0.00001233,0.96719038,-0.00000000,0.11613668,0.00000000,0.00000012,0.00000000,0.00000361,0.50000000,81083.19500000,0
1778818134625685000,BTCUSDT,-0.76310581,0.00001233,0.96719038,-0.00000000,0.11568083,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818134724998000,BTCUSDT,-0.76310581,0.00001233,0.96719038,-0.00000000,0.11568083,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818134823602000,BTCUSDT,-0.76310581,0.00001233,0.96719038,-0.00000000,0.11568083,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818134925258000,BTCUSDT,-0.76310581,0.00001233,0.96719038,-0.00000000,0.11568083,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818135026564000,BTCUSDT,-0.76324630,0.00001233,0.96719038,-0.00000000,0.11561164,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818135125734000,BTCUSDT,-0.76324630,0.00001233,0.96719038,-0.00000000,0.11561164,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818135225428000,BTCUSDT,-0.76324630,0.00001233,0.96719038,-0.00000000,0.11561164,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818135327038000,BTCUSDT,-0.76324630,0.00001233,0.96719038,-0.00000000,0.11561164,0.00000000,0.00000012,0.00000000,0.00000357,0.50000000,81083.19500000,0
1778818135425682000,BTCUSDT,-0.76680928,0.00001233,0.96719038,-0.00000000,0.11389489,0.00000000,0.00000012,0.00000000,0.00000351,0.50000000,81083.19500000,0
1778818135527176000,BTCUSDT,-0.76673687,0.00001233,0.96719038,-0.00000000,0.11392979,0.00000000,0.00000012,0.00000000,0.00000351,0.50000000,81083.19500000,0
1778818135637809000,BTCUSDT,-0.60963422,0.00001233,0.96719038,-0.00000000,0.18986490,0.00000000,0.00000012,0.00000000,0.00000645,0.50000000,81083.19500000,0
1778818135724206000,BTCUSDT,-0.60963422,0.00001233,0.96719038,-0.00000000,0.18986490,0.00000000,0.00000012,0.00000000,0.00000645,0.50000000,81083.19500000,0
1778818135823952000,BTCUSDT,-0.44141892,0.00001233,0.96719038,-0.00000000,0.27179095,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818135924280000,BTCUSDT,-0.44141892,0.00001233,0.96719038,-0.00000000,0.27179095,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136024899000,BTCUSDT,-0.44141892,0.00001233,0.96719038,-0.00000000,0.27179095,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136124676000,BTCUSDT,-0.44141892,0.00001233,0.96719038,-0.00000000,0.27179095,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136225202000,BTCUSDT,-0.44141892,0.00001233,0.96719038,-0.00000000,0.27179095,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136325403000,BTCUSDT,-0.44138518,0.00001233,0.96719038,-0.00000000,0.27182391,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136424478000,BTCUSDT,-0.44138518,0.00001233,0.96719038,-0.00000000,0.27182391,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136525162000,BTCUSDT,-0.44138518,0.00001233,0.96719038,-0.00000000,0.27182391,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136629691000,BTCUSDT,-0.43307310,0.00001233,0.96719038,-0.00000000,0.27573460,0.00000000,0.00000012,0.00000000,0.00001030,0.50000000,81083.19500000,0
1778818136729816000,BTCUSDT,-0.60308307,0.00001233,0.96719038,-0.00000000,0.19299677,0.00000000,0.00000012,0.00000000,0.00000645,0.50000000,81083.19500000,0
1778818136829578000,BTCUSDT,-0.60308307,0.00001233,0.96719038,-0.00000000,0.19299677,0.00000000,0.00000012,0.00000000,0.00000645,0.50000000,81083.19500000,0
1778818136924455000,BTCUSDT,-0.60312569,0.00001233,0.96719038,-0.00000000,0.19295543,0.00000000,0.00000012,0.00000000,0.00000644,0.50000000,81083.19500000,0
1778818137034057000,BTCUSDT,-0.60312569,0.00001233,0.96719038,-0.00000000,0.19295543,0.00000000,0.00000012,0.00000000,0.00000644,0.50000000,81083.19500000,0
1778818137134323000,BTCUSDT,-0.60582674,0.00001233,0.96719038,-0.00000000,0.19164550,0.00000000,0.00000012,0.00000000,0.00000639,0.50000000,81083.19500000,0
1778818137223881000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818137348990000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818137424035000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818137523819000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818137624969000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818137725038000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818137824259000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818137924037000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818138025215000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818138124735000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818138227272000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818138324556000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818138424394000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818138524333000,BTCUSDT,-0.60387474,0.00001233,0.96719038,-0.00000000,0.19259216,0.00000000,0.00000012,0.00000000,0.00000643,0.50000000,81083.19500000,0
1778818138629486000,BTCUSDT,-0.60662723,0.00001233,0.96719038,-0.00000000,0.19125733,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818138724315000,BTCUSDT,-0.60467327,0.00001233,0.96719038,-0.00000000,0.19220489,0.00000000,0.00000012,0.00000000,0.00000641,0.50000000,81083.19500000,0
1778818138824058000,BTCUSDT,-0.60467327,0.00001233,0.96719038,-0.00000000,0.19220489,0.00000000,0.00000012,0.00000000,0.00000641,0.50000000,81083.19500000,0
1778818138924178000,BTCUSDT,-0.60467327,0.00001233,0.96719038,-0.00000000,0.19220489,0.00000000,0.00000012,0.00000000,0.00000641,0.50000000,81083.19500000,0
1778818139024684000,BTCUSDT,-0.60466427,0.00001233,0.96719038,-0.00000000,0.19220911,0.00000000,0.00000012,0.00000000,0.00000641,0.50000000,81083.19500000,0
1778818139153925000,BTCUSDT,-0.60466427,0.00001233,0.96719038,-0.00000000,0.19220911,0.00000000,0.00000012,0.00000000,0.00000641,0.50000000,81083.19500000,0
1778818139224490000,BTCUSDT,-0.60661829,0.00001233,0.96719038,-0.00000000,0.19126154,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818139324151000,BTCUSDT,-0.60661829,0.00001233,0.96719038,-0.00000000,0.19126154,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818139427281000,BTCUSDT,-0.60661829,0.00001233,0.96719038,-0.00000000,0.19126154,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818139524479000,BTCUSDT,-0.60661829,0.00001233,0.96719038,-0.00000000,0.19126154,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818139626521000,BTCUSDT,-0.60666108,0.00001233,0.96719038,-0.00000000,0.19122003,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818139724974000,BTCUSDT,-0.60666108,0.00001233,0.96719038,-0.00000000,0.19122003,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818139825246000,BTCUSDT,-0.60666108,0.00001233,0.96719038,-0.00000000,0.19122003,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818139924586000,BTCUSDT,-0.60666108,0.00001233,0.96719038,-0.00000000,0.19122003,0.00000000,0.00000012,0.00000000,0.00000637,0.50000000,81083.19500000,0
1778818140032705000,BTCUSDT,-0.76224399,0.00001233,0.96719038,-0.00000000,0.11623426,0.00000000,0.00000012,0.00000000,0.00000382,0.50000000,81083.19500000,0
1778818140143350000,BTCUSDT,-0.64226794,0.00001233,0.96719038,-0.00000000,0.17430514,0.00000000,0.00000012,0.00000000,0.00000616,0.50000000,81083.19500000,0
1778818140224593000,BTCUSDT,-0.64230907,0.00001233,0.96719038,-0.00000000,0.17428517,0.00000000,0.00000012,0.00000000,0.00000616,0.50000000,81083.19500000,0
1778818140325410000,BTCUSDT,-0.63564169,0.00001233,0.96719038,-0.00000000,0.17752217,0.00000000,0.00000012,0.00000000,0.00000630,0.50000000,81083.19500000,0
1778818140425922000,BTCUSDT,-0.63560086,0.00001233,0.96719038,-0.00000000,0.17754199,0.00000000,0.00000012,0.00000000,0.00000630,0.50000000,81083.19500000,0
1778818140524582000,BTCUSDT,-0.63560086,0.00001233,0.96719038,-0.00000000,0.17754199,0.00000000,0.00000012,0.00000000,0.00000630,0.50000000,81083.19500000,0
1778818140625214000,BTCUSDT,-0.63560086,0.00001233,0.96719038,-0.00000000,0.17754199,0.00000000,0.00000012,0.00000000,0.00000630,0.50000000,81083.19500000,0
1778818140724469000,BTCUSDT,-0.66724676,0.00001233,0.96719038,-0.00000000,0.16218613,0.00000000,0.00000012,0.00000000,0.00000565,0.50000000,81083.19500000,0
1778818140826056000,BTCUSDT,-0.66724676,0.00001233,0.96719038,-0.00000000,0.16218613,0.00000000,0.00000012,0.00000000,0.00000565,0.50000000,81083.19500000,0
1778818140926927000,BTCUSDT,-0.67713594,0.00001233,0.96719038,-0.00000000,0.15739164,0.00000000,0.00000012,0.00000000,0.00000545,0.50000000,81083.19500000,0
1778818141025081000,BTCUSDT,-0.67713594,0.00001233,0.96719038,-0.00000000,0.15739164,0.00000000,0.00000012,0.00000000,0.00000545,0.50000000,81083.19500000,0
1778818141126340000,BTCUSDT,-0.49970424,0.00001233,0.96719038,-0.00000000,0.24373479,0.00000000,0.00000012,0.00000000,0.00000944,0.50000000,81083.19500000,0
1778818141224673000,BTCUSDT,-0.49733216,0.00001233,0.96719038,-0.00000000,0.24484463,0.00000000,0.00000012,0.00000000,0.00000945,0.50000000,81083.19500000,0
1778818141323993000,BTCUSDT,-0.49733216,0.00001233,0.96719038,-0.00000000,0.24484463,0.00000000,0.00000012,0.00000000,0.00000945,0.50000000,81083.19500000,0
1778818141425767000,BTCUSDT,-0.67496359,0.00001233,0.96719038,-0.00000000,0.15844548,0.00000000,0.00000012,0.00000000,0.00000546,0.50000000,81083.19500000,0
1778818141525414000,BTCUSDT,-0.68367571,0.00001233,0.96719038,-0.00000000,0.15420891,0.00000000,0.00000012,0.00000000,0.00000530,0.50000000,81083.19500000,0
1778818141627542000,BTCUSDT,-0.68367571,0.00001233,0.96719038,-0.00000000,0.15422994,0.00000000,0.00000012,0.00000000,0.00000530,0.50000000,81083.19500000,0
1778818141726745000,BTCUSDT,-0.68367571,0.00001233,0.96719038,-0.00000000,0.15422994,0.00000000,0.00000012,0.00000000,0.00000530,0.50000000,81083.19500000,0
1778818141846005000,BTCUSDT,-0.68371910,0.00001233,0.96719038,-0.00000000,0.15420891,0.00000000,0.00000012,0.00000000,0.00000530,0.50000000,81083.19500000,0
1778818141924213000,BTCUSDT,-0.68371910,0.00001233,0.96719038,-0.00000000,0.15420891,0.00000000,0.00000012,0.00000000,0.00000530,0.50000000,81083.19500000,0
1778818142024258000,BTCUSDT,-0.68371910,0.00001233,0.96719038,-0.00000000,0.15416986,0.00000000,0.00000012,0.00000000,0.00000530,0.50000000,81083.19500000,0
1778818142126798000,BTCUSDT,-0.68371910,0.00001233,0.96719038,-0.00000000,0.15416986,0.00000000,0.00000012,0.00000000,0.00000530,0.50000000,81083.19500000,0
1778818142228421000,BTCUSDT,-0.81063765,0.00001233,0.96719038,-0.00000000,0.09283459,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818142325761000,BTCUSDT,-0.81063765,0.00001233,0.96719038,-0.00000000,0.09283459,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818142434471000,BTCUSDT,-0.81063765,0.00001233,0.96719038,-0.00000000,0.09283459,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818142524146000,BTCUSDT,-0.81051582,0.00001233,0.96719038,-0.00000000,0.09293132,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818142637659000,BTCUSDT,-0.81051582,0.00001233,0.96719038,-0.00000000,0.09293132,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818142727514000,BTCUSDT,-0.81056601,0.00001233,0.96719038,-0.00000000,0.09290715,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818142824046000,BTCUSDT,-0.81056601,0.00001233,0.96719038,-0.00000000,0.09290715,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818142924343000,BTCUSDT,-0.81056601,0.00001233,0.96719038,-0.00000000,0.09290715,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143024097000,BTCUSDT,-0.81048119,0.00001233,0.96719038,-0.00000000,0.09294714,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143128665000,BTCUSDT,-0.84012592,0.00001233,0.96719038,-0.00000000,0.07885700,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143227182000,BTCUSDT,-0.84022266,0.00001233,0.96719038,-0.00000000,0.07881020,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143326370000,BTCUSDT,-0.84017962,0.00001233,0.96719038,-0.00000000,0.07883105,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143429615000,BTCUSDT,-0.84017962,0.00001233,0.96719038,-0.00000000,0.07883105,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143525489000,BTCUSDT,-0.84022266,0.00001233,0.96719038,-0.00000000,0.07881020,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143624882000,BTCUSDT,-0.84026569,0.00001233,0.96719038,-0.00000000,0.07873572,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143725317000,BTCUSDT,-0.84022045,0.00001233,0.96719038,-0.00000000,0.07875667,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143823489000,BTCUSDT,-0.84022045,0.00001233,0.96719038,-0.00000000,0.07875667,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818143924845000,BTCUSDT,-0.84022045,0.00001233,0.96719038,-0.00000000,0.07875667,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144024280000,BTCUSDT,-0.84013432,0.00001233,0.96719038,-0.00000000,0.07775974,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144124676000,BTCUSDT,-0.84010547,0.00001233,0.96719038,-0.00000000,0.07711339,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144227323000,BTCUSDT,-0.84014857,0.00001233,0.96719038,-0.00000000,0.07708916,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144324277000,BTCUSDT,-0.84014857,0.00001233,0.96719038,-0.00000000,0.07708916,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144423883000,BTCUSDT,-0.84014857,0.00001233,0.96719038,-0.00000000,0.07706840,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144525144000,BTCUSDT,-0.84014857,0.00001233,0.96719038,-0.00000000,0.07706840,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144625696000,BTCUSDT,-0.84014857,0.00001233,0.96719038,-0.00000000,0.07706840,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144725656000,BTCUSDT,-0.84013361,0.00001233,0.96719038,-0.00000000,0.07707534,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144825778000,BTCUSDT,-0.84009045,0.00001233,0.96719038,-0.00000000,0.07709610,0.00000000,0.00000012,0.00000000,0.00000295,0.50000000,81083.19500000,0
1778818144926523000,BTCUSDT,-0.84084815,0.00001233,0.96719038,-0.00000000,0.07673119,0.00000000,0.00000012,0.00000000,0.00000293,0.50000000,81083.19500000,0
1778818145023914000,BTCUSDT,-0.84070313,0.00001233,0.96719038,-0.00000000,0.07679834,0.00000000,0.00000012,0.00000000,0.00000293,0.50000000,81083.19500000,0
1778818145127970000,BTCUSDT,-0.84070313,0.00001233,0.96719038,-0.00000000,0.07679834,0.00000000,0.00000012,0.00000000,0.00000293,0.50000000,81083.19500000,0
1778818145225346000,BTCUSDT,-0.84070313,0.00001233,0.96719038,-0.00000000,0.07679834,0.00000000,0.00000012,0.00000000,0.00000293,0.50000000,81083.19500000,0
1778818145328861000,BTCUSDT,-0.84070313,0.00001233,0.96719038,-0.00000000,0.07679834,0.00000000,0.00000012,0.00000000,0.00000293,0.50000000,81083.19500000,0
1778818145427137000,BTCUSDT,-0.84070313,0.00001233,0.96719038,-0.00000000,0.07679834,0.00000000,0.00000012,0.00000000,0.00000293,0.50000000,81083.19500000,0
1778818145527324000,BTCUSDT,-0.84070313,0.00001233,0.96719038,-0.00000000,0.07679834,0.00000000,0.00000012,0.00000000,0.00000293,0.50000000,81083.19500000,0
